"y","d","h","sap.mm.day"
2007,59,5,NA
2007,59,6,NA
2007,59,7,NA
2007,59,8,NA
2007,59,9,NA
2007,59,10,NA
2007,59,11,NA
2007,59,12,NA
2007,59,13,NA
2007,59,14,NA
2007,59,15,NA
2007,59,16,NA
2007,59,17,NA
2007,59,18,NA
2007,59,19,NA
2007,59,20,NA
2007,59,21,NA
2007,59,22,NA
2007,59,23,NA
2007,59,24,NA
2007,60,1,NA
2007,60,2,NA
2007,60,3,NA
2007,60,4,NA
2007,60,5,NA
2007,60,6,NA
2007,60,7,NA
2007,60,8,NA
2007,60,9,NA
2007,60,10,NA
2007,60,11,NA
2007,60,12,NA
2007,60,13,NA
2007,60,14,NA
2007,60,15,NA
2007,60,16,NA
2007,60,17,NA
2007,60,18,NA
2007,60,19,NA
2007,60,20,NA
2007,60,21,NA
2007,60,22,NA
2007,60,23,NA
2007,60,24,NA
2007,61,1,NA
2007,61,2,NA
2007,61,3,NA
2007,61,4,NA
2007,61,5,NA
2007,61,6,NA
2007,61,7,NA
2007,61,8,NA
2007,61,9,NA
2007,61,10,NA
2007,61,11,NA
2007,61,12,NA
2007,61,13,NA
2007,61,14,NA
2007,61,15,NA
2007,61,16,NA
2007,61,17,NA
2007,61,18,NA
2007,61,19,NA
2007,61,20,NA
2007,61,21,NA
2007,61,22,NA
2007,61,23,NA
2007,61,24,NA
2007,62,1,NA
2007,62,2,NA
2007,62,3,NA
2007,62,4,NA
2007,62,5,NA
2007,62,6,NA
2007,62,7,NA
2007,62,8,NA
2007,62,9,NA
2007,62,10,NA
2007,62,11,NA
2007,62,12,NA
2007,62,13,NA
2007,62,14,NA
2007,62,15,NA
2007,62,16,NA
2007,62,17,NA
2007,62,18,NA
2007,62,19,NA
2007,62,20,NA
2007,62,21,NA
2007,62,22,NA
2007,62,23,NA
2007,62,24,NA
2007,63,1,NA
2007,63,2,NA
2007,63,3,NA
2007,63,4,NA
2007,63,5,NA
2007,63,6,NA
2007,63,7,NA
2007,63,8,NA
2007,63,9,NA
2007,63,10,NA
2007,63,11,NA
2007,63,12,NA
2007,63,13,NA
2007,63,14,NA
2007,63,15,NA
2007,63,16,NA
2007,63,17,NA
2007,63,18,NA
2007,63,19,NA
2007,63,20,NA
2007,63,21,NA
2007,63,22,NA
2007,63,23,NA
2007,63,24,NA
2007,64,1,NA
2007,64,2,NA
2007,64,3,NA
2007,64,4,NA
2007,64,5,NA
2007,64,6,NA
2007,64,7,NA
2007,64,8,NA
2007,64,9,NA
2007,64,10,NA
2007,64,11,NA
2007,64,12,NA
2007,64,13,NA
2007,64,14,NA
2007,64,15,NA
2007,64,16,NA
2007,64,17,NA
2007,64,18,NA
2007,64,19,NA
2007,64,20,NA
2007,64,21,NA
2007,64,22,NA
2007,64,23,NA
2007,64,24,NA
2007,65,1,NA
2007,65,2,NA
2007,65,3,NA
2007,65,4,NA
2007,65,5,NA
2007,65,6,NA
2007,65,7,NA
2007,65,8,NA
2007,65,9,NA
2007,65,10,NA
2007,65,11,NA
2007,65,12,NA
2007,65,13,NA
2007,65,14,NA
2007,65,15,NA
2007,65,16,NA
2007,65,17,NA
2007,65,18,NA
2007,65,19,NA
2007,65,20,NA
2007,65,21,NA
2007,65,22,NA
2007,65,23,NA
2007,65,24,NA
2007,66,1,NA
2007,66,2,NA
2007,66,3,NA
2007,66,4,NA
2007,66,5,NA
2007,66,6,NA
2007,66,7,NA
2007,66,8,NA
2007,66,9,NA
2007,66,10,NA
2007,66,11,NA
2007,66,12,NA
2007,66,13,NA
2007,66,14,NA
2007,66,15,NA
2007,66,16,NA
2007,66,17,NA
2007,66,18,NA
2007,66,19,NA
2007,66,20,NA
2007,66,21,NA
2007,66,22,NA
2007,66,23,NA
2007,66,24,NA
2007,67,1,NA
2007,67,2,NA
2007,67,3,NA
2007,67,4,NA
2007,67,5,NA
2007,67,6,NA
2007,67,7,NA
2007,67,8,NA
2007,67,9,NA
2007,67,10,NA
2007,67,11,NA
2007,67,12,NA
2007,67,13,NA
2007,67,14,NA
2007,67,15,NA
2007,67,16,NA
2007,67,17,NA
2007,67,18,NA
2007,67,19,NA
2007,67,20,NA
2007,67,21,NA
2007,67,22,NA
2007,67,23,NA
2007,67,24,NA
2007,68,1,NA
2007,68,2,NA
2007,68,3,NA
2007,68,4,NA
2007,68,5,NA
2007,68,6,NA
2007,68,7,NA
2007,68,8,NA
2007,68,9,NA
2007,68,10,NA
2007,68,11,NA
2007,68,12,NA
2007,68,13,NA
2007,68,14,NA
2007,68,15,NA
2007,68,16,NA
2007,68,17,NA
2007,68,18,NA
2007,68,19,NA
2007,68,20,NA
2007,68,21,NA
2007,68,22,NA
2007,68,23,NA
2007,68,24,NA
2007,69,1,NA
2007,69,2,NA
2007,69,3,NA
2007,69,4,NA
2007,69,5,NA
2007,69,6,NA
2007,69,7,NA
2007,69,8,NA
2007,69,9,NA
2007,69,10,NA
2007,69,11,NA
2007,69,12,NA
2007,69,13,NA
2007,69,14,NA
2007,69,15,NA
2007,69,16,NA
2007,69,17,NA
2007,69,18,NA
2007,69,19,NA
2007,69,20,NA
2007,69,21,NA
2007,69,22,NA
2007,69,23,NA
2007,69,24,NA
2007,70,1,NA
2007,70,2,NA
2007,70,3,NA
2007,70,4,NA
2007,70,5,NA
2007,70,6,NA
2007,70,7,NA
2007,70,8,NA
2007,70,9,NA
2007,70,10,NA
2007,70,11,NA
2007,70,12,NA
2007,70,13,NA
2007,70,14,NA
2007,70,15,NA
2007,70,16,NA
2007,70,17,NA
2007,70,18,NA
2007,70,19,NA
2007,70,20,NA
2007,70,21,NA
2007,70,22,NA
2007,70,23,NA
2007,70,24,NA
2007,71,1,NA
2007,71,2,NA
2007,71,3,NA
2007,71,4,NA
2007,71,5,NA
2007,71,6,NA
2007,71,7,NA
2007,71,8,NA
2007,71,9,NA
2007,71,10,NA
2007,71,11,NA
2007,71,12,NA
2007,71,13,NA
2007,71,14,NA
2007,71,15,NA
2007,71,16,NA
2007,71,17,NA
2007,71,18,NA
2007,71,19,NA
2007,71,20,NA
2007,71,21,NA
2007,71,22,NA
2007,71,23,NA
2007,71,24,NA
2007,72,1,NA
2007,72,2,NA
2007,72,3,NA
2007,72,4,NA
2007,72,5,NA
2007,72,6,NA
2007,72,7,NA
2007,72,8,NA
2007,72,9,NA
2007,72,10,NA
2007,72,11,NA
2007,72,12,NA
2007,72,13,NA
2007,72,14,NA
2007,72,15,NA
2007,72,16,NA
2007,72,17,NA
2007,72,18,NA
2007,72,19,NA
2007,72,20,NA
2007,72,21,NA
2007,72,22,NA
2007,72,23,NA
2007,72,24,NA
2007,73,1,NA
2007,73,2,NA
2007,73,3,NA
2007,73,4,NA
2007,73,5,NA
2007,73,6,NA
2007,73,7,NA
2007,73,8,NA
2007,73,9,NA
2007,73,10,NA
2007,73,11,NA
2007,73,12,NA
2007,73,13,NA
2007,73,14,NA
2007,73,15,NA
2007,73,16,NA
2007,73,17,NA
2007,73,18,NA
2007,73,19,NA
2007,73,20,NA
2007,73,21,NA
2007,73,22,NA
2007,73,23,NA
2007,73,24,NA
2007,74,1,NA
2007,74,2,NA
2007,74,3,NA
2007,74,4,NA
2007,74,5,NA
2007,74,6,NA
2007,74,7,NA
2007,74,8,NA
2007,74,9,NA
2007,74,10,NA
2007,74,11,NA
2007,74,12,NA
2007,74,13,NA
2007,74,14,NA
2007,74,15,NA
2007,74,16,NA
2007,74,17,NA
2007,74,18,NA
2007,74,19,NA
2007,74,20,NA
2007,74,21,NA
2007,74,22,NA
2007,74,23,NA
2007,74,24,NA
2007,75,1,NA
2007,75,2,NA
2007,75,3,NA
2007,75,4,NA
2007,75,5,NA
2007,75,6,NA
2007,75,7,NA
2007,75,8,NA
2007,75,9,NA
2007,75,10,NA
2007,75,11,NA
2007,75,12,NA
2007,75,13,NA
2007,75,14,NA
2007,75,15,NA
2007,75,16,NA
2007,75,17,NA
2007,75,18,NA
2007,75,19,NA
2007,75,20,NA
2007,75,21,NA
2007,75,22,NA
2007,75,23,NA
2007,75,24,NA
2007,76,1,NA
2007,76,2,NA
2007,76,3,NA
2007,76,4,NA
2007,76,5,NA
2007,76,6,NA
2007,76,7,NA
2007,76,8,NA
2007,76,9,NA
2007,76,10,NA
2007,76,11,NA
2007,76,12,NA
2007,76,13,NA
2007,76,14,NA
2007,76,15,NA
2007,76,16,NA
2007,76,17,NA
2007,76,18,NA
2007,76,19,NA
2007,76,20,NA
2007,76,21,NA
2007,76,22,NA
2007,76,23,NA
2007,76,24,NA
2007,77,1,NA
2007,77,2,NA
2007,77,3,NA
2007,77,4,NA
2007,77,5,NA
2007,77,6,NA
2007,77,7,NA
2007,77,8,NA
2007,77,9,NA
2007,77,10,NA
2007,77,11,NA
2007,77,12,NA
2007,77,13,NA
2007,77,14,NA
2007,77,15,NA
2007,77,16,NA
2007,77,17,NA
2007,77,18,NA
2007,77,19,NA
2007,77,20,NA
2007,77,21,NA
2007,77,22,NA
2007,77,23,NA
2007,77,24,NA
2007,78,1,NA
2007,78,2,NA
2007,78,3,NA
2007,78,4,NA
2007,78,5,NA
2007,78,6,NA
2007,78,7,NA
2007,78,8,NA
2007,78,9,NA
2007,78,10,NA
2007,78,11,NA
2007,78,12,NA
2007,78,13,NA
2007,78,14,NA
2007,78,15,NA
2007,78,16,NA
2007,78,17,NA
2007,78,18,NA
2007,78,19,NA
2007,78,20,NA
2007,78,21,NA
2007,78,22,NA
2007,78,23,NA
2007,78,24,NA
2007,79,1,NA
2007,79,2,NA
2007,79,3,NA
2007,79,4,NA
2007,79,5,NA
2007,79,6,NA
2007,79,7,NA
2007,79,8,NA
2007,79,9,NA
2007,79,10,NA
2007,79,11,NA
2007,79,12,NA
2007,79,13,NA
2007,79,14,NA
2007,79,15,NA
2007,79,16,NA
2007,79,17,NA
2007,79,18,NA
2007,79,19,NA
2007,79,20,NA
2007,79,21,NA
2007,79,22,NA
2007,79,23,NA
2007,79,24,NA
2007,80,1,NA
2007,80,2,NA
2007,80,3,NA
2007,80,4,NA
2007,80,5,NA
2007,80,6,NA
2007,80,7,NA
2007,80,8,NA
2007,80,9,NA
2007,80,10,NA
2007,80,11,NA
2007,80,12,NA
2007,80,13,NA
2007,80,14,NA
2007,80,15,NA
2007,80,16,NA
2007,80,17,NA
2007,80,18,NA
2007,80,19,NA
2007,80,20,NA
2007,80,21,NA
2007,80,22,NA
2007,80,23,NA
2007,80,24,NA
2007,81,1,NA
2007,81,2,NA
2007,81,3,NA
2007,81,4,NA
2007,81,5,NA
2007,81,6,NA
2007,81,7,NA
2007,81,8,NA
2007,81,9,NA
2007,81,10,NA
2007,81,11,NA
2007,81,12,NA
2007,81,13,NA
2007,81,14,NA
2007,81,15,NA
2007,81,16,NA
2007,81,17,NA
2007,81,18,NA
2007,81,19,NA
2007,81,20,NA
2007,81,21,NA
2007,81,22,NA
2007,81,23,NA
2007,81,24,NA
2007,82,1,NA
2007,82,2,NA
2007,82,3,NA
2007,82,4,NA
2007,82,5,NA
2007,82,6,NA
2007,82,7,NA
2007,82,8,NA
2007,82,9,NA
2007,82,10,NA
2007,82,11,NA
2007,82,12,NA
2007,82,13,NA
2007,82,14,NA
2007,82,15,NA
2007,82,16,NA
2007,82,17,NA
2007,82,18,NA
2007,82,19,NA
2007,82,20,NA
2007,82,21,NA
2007,82,22,NA
2007,82,23,NA
2007,82,24,NA
2007,83,1,NA
2007,83,2,NA
2007,83,3,NA
2007,83,4,NA
2007,83,5,NA
2007,83,6,NA
2007,83,7,NA
2007,83,8,NA
2007,83,9,NA
2007,83,10,NA
2007,83,11,NA
2007,83,12,NA
2007,83,13,NA
2007,83,14,NA
2007,83,15,NA
2007,83,16,NA
2007,83,17,NA
2007,83,18,NA
2007,83,19,NA
2007,83,20,NA
2007,83,21,NA
2007,83,22,NA
2007,83,23,NA
2007,83,24,NA
2007,84,1,NA
2007,84,2,NA
2007,84,3,NA
2007,84,4,NA
2007,84,5,NA
2007,84,6,NA
2007,84,7,NA
2007,84,8,NA
2007,84,9,NA
2007,84,10,NA
2007,84,11,NA
2007,84,12,NA
2007,84,13,NA
2007,84,14,NA
2007,84,15,NA
2007,84,16,NA
2007,84,17,NA
2007,84,18,NA
2007,84,19,NA
2007,84,20,NA
2007,84,21,NA
2007,84,22,NA
2007,84,23,NA
2007,84,24,NA
2007,85,1,NA
2007,85,2,NA
2007,85,3,NA
2007,85,4,NA
2007,85,5,NA
2007,85,6,NA
2007,85,7,NA
2007,85,8,NA
2007,85,9,NA
2007,85,10,NA
2007,85,11,NA
2007,85,12,NA
2007,85,13,NA
2007,85,14,NA
2007,85,15,NA
2007,85,16,NA
2007,85,17,NA
2007,85,18,NA
2007,85,19,NA
2007,85,20,NA
2007,85,21,NA
2007,85,22,NA
2007,85,23,NA
2007,85,24,NA
2007,86,1,NA
2007,86,2,NA
2007,86,3,NA
2007,86,4,NA
2007,86,5,NA
2007,86,6,NA
2007,86,7,NA
2007,86,8,NA
2007,86,9,NA
2007,86,10,NA
2007,86,11,NA
2007,86,12,NA
2007,86,13,NA
2007,86,14,NA
2007,86,15,NA
2007,86,16,NA
2007,86,17,NA
2007,86,18,NA
2007,86,19,NA
2007,86,20,NA
2007,86,21,NA
2007,86,22,NA
2007,86,23,NA
2007,86,24,NA
2007,87,1,NA
2007,87,2,NA
2007,87,3,NA
2007,87,4,NA
2007,87,5,NA
2007,87,6,NA
2007,87,7,NA
2007,87,8,NA
2007,87,9,NA
2007,87,10,NA
2007,87,11,NA
2007,87,12,NA
2007,87,13,NA
2007,87,14,NA
2007,87,15,NA
2007,87,16,NA
2007,87,17,NA
2007,87,18,NA
2007,87,19,NA
2007,87,20,NA
2007,87,21,NA
2007,87,22,NA
2007,87,23,NA
2007,87,24,NA
2007,88,1,NA
2007,88,2,NA
2007,88,3,NA
2007,88,4,NA
2007,88,5,NA
2007,88,6,NA
2007,88,7,NA
2007,88,8,NA
2007,88,9,NA
2007,88,10,NA
2007,88,11,NA
2007,88,12,NA
2007,88,13,NA
2007,88,14,NA
2007,88,15,NA
2007,88,16,NA
2007,88,17,NA
2007,88,18,NA
2007,88,19,NA
2007,88,20,NA
2007,88,21,NA
2007,88,22,NA
2007,88,23,NA
2007,88,24,NA
2007,89,1,NA
2007,89,2,NA
2007,89,3,NA
2007,89,4,NA
2007,89,5,NA
2007,89,6,NA
2007,89,7,NA
2007,89,8,NA
2007,89,9,NA
2007,89,10,NA
2007,89,11,NA
2007,89,12,NA
2007,89,13,NA
2007,89,14,NA
2007,89,15,NA
2007,89,16,NA
2007,89,17,NA
2007,89,18,NA
2007,89,19,NA
2007,89,20,NA
2007,89,21,NA
2007,89,22,NA
2007,89,23,NA
2007,89,24,NA
2007,90,1,NA
2007,90,2,NA
2007,90,3,NA
2007,90,4,NA
2007,90,5,NA
2007,90,6,NA
2007,90,7,NA
2007,90,8,NA
2007,90,9,NA
2007,90,10,NA
2007,90,11,NA
2007,90,12,NA
2007,90,13,NA
2007,90,14,NA
2007,90,15,NA
2007,90,16,NA
2007,90,17,NA
2007,90,18,NA
2007,90,19,NA
2007,90,20,NA
2007,90,21,NA
2007,90,22,NA
2007,90,23,NA
2007,90,24,NA
2007,91,1,NA
2007,91,2,NA
2007,91,3,NA
2007,91,4,NA
2007,91,5,NA
2007,91,6,NA
2007,91,7,NA
2007,91,8,NA
2007,91,9,NA
2007,91,10,NA
2007,91,11,NA
2007,91,12,NA
2007,91,13,NA
2007,91,14,NA
2007,91,15,NA
2007,91,16,NA
2007,91,17,NA
2007,91,18,NA
2007,91,19,NA
2007,91,20,NA
2007,91,21,NA
2007,91,22,NA
2007,91,23,NA
2007,91,24,NA
2007,92,1,NA
2007,92,2,NA
2007,92,3,NA
2007,92,4,NA
2007,92,5,NA
2007,92,6,NA
2007,92,7,NA
2007,92,8,NA
2007,92,9,NA
2007,92,10,NA
2007,92,11,NA
2007,92,12,NA
2007,92,13,NA
2007,92,14,NA
2007,92,15,NA
2007,92,16,NA
2007,92,17,NA
2007,92,18,NA
2007,92,19,NA
2007,92,20,NA
2007,92,21,NA
2007,92,22,NA
2007,92,23,NA
2007,92,24,NA
2007,93,1,NA
2007,93,2,NA
2007,93,3,NA
2007,93,4,NA
2007,93,5,NA
2007,93,6,NA
2007,93,7,NA
2007,93,8,NA
2007,93,9,NA
2007,93,10,NA
2007,93,11,NA
2007,93,12,NA
2007,93,13,NA
2007,93,14,NA
2007,93,15,NA
2007,93,16,NA
2007,93,17,NA
2007,93,18,NA
2007,93,19,NA
2007,93,20,NA
2007,93,21,NA
2007,93,22,NA
2007,93,23,NA
2007,93,24,NA
2007,94,1,NA
2007,94,2,NA
2007,94,3,NA
2007,94,4,NA
2007,94,5,NA
2007,94,6,NA
2007,94,7,NA
2007,94,8,NA
2007,94,9,NA
2007,94,10,NA
2007,94,11,NA
2007,94,12,NA
2007,94,13,NA
2007,94,14,NA
2007,94,15,NA
2007,94,16,NA
2007,94,17,NA
2007,94,18,NA
2007,94,19,NA
2007,94,20,NA
2007,94,21,NA
2007,94,22,NA
2007,94,23,NA
2007,94,24,NA
2007,95,1,NA
2007,95,2,NA
2007,95,3,NA
2007,95,4,NA
2007,95,5,NA
2007,95,6,NA
2007,95,7,NA
2007,95,8,NA
2007,95,9,NA
2007,95,10,NA
2007,95,11,NA
2007,95,12,NA
2007,95,13,NA
2007,95,14,NA
2007,95,15,NA
2007,95,16,NA
2007,95,17,NA
2007,95,18,NA
2007,95,19,NA
2007,95,20,NA
2007,95,21,NA
2007,95,22,NA
2007,95,23,NA
2007,95,24,NA
2007,96,1,NA
2007,96,2,NA
2007,96,3,NA
2007,96,4,NA
2007,96,5,NA
2007,96,6,NA
2007,96,7,NA
2007,96,8,NA
2007,96,9,NA
2007,96,10,NA
2007,96,11,NA
2007,96,12,NA
2007,96,13,NA
2007,96,14,NA
2007,96,15,NA
2007,96,16,NA
2007,96,17,NA
2007,96,18,NA
2007,96,19,NA
2007,96,20,NA
2007,96,21,NA
2007,96,22,NA
2007,96,23,NA
2007,96,24,NA
2007,97,1,NA
2007,97,2,NA
2007,97,3,NA
2007,97,4,NA
2007,97,5,NA
2007,97,6,NA
2007,97,7,NA
2007,97,8,NA
2007,97,9,NA
2007,97,10,NA
2007,97,11,NA
2007,97,12,NA
2007,97,13,NA
2007,97,14,NA
2007,97,15,NA
2007,97,16,NA
2007,97,17,NA
2007,97,18,NA
2007,97,19,NA
2007,97,20,NA
2007,97,21,NA
2007,97,22,NA
2007,97,23,NA
2007,97,24,NA
2007,98,1,NA
2007,98,2,NA
2007,98,3,NA
2007,98,4,NA
2007,98,5,NA
2007,98,6,NA
2007,98,7,NA
2007,98,8,NA
2007,98,9,NA
2007,98,10,NA
2007,98,11,NA
2007,98,12,NA
2007,98,13,NA
2007,98,14,NA
2007,98,15,NA
2007,98,16,NA
2007,98,17,NA
2007,98,18,NA
2007,98,19,NA
2007,98,20,NA
2007,98,21,NA
2007,98,22,NA
2007,98,23,NA
2007,98,24,NA
2007,99,1,NA
2007,99,2,NA
2007,99,3,NA
2007,99,4,NA
2007,99,5,NA
2007,99,6,NA
2007,99,7,NA
2007,99,8,NA
2007,99,9,NA
2007,99,10,NA
2007,99,11,NA
2007,99,12,NA
2007,99,13,NA
2007,99,14,NA
2007,99,15,NA
2007,99,16,NA
2007,99,17,NA
2007,99,18,NA
2007,99,19,NA
2007,99,20,NA
2007,99,21,NA
2007,99,22,NA
2007,99,23,NA
2007,99,24,NA
2007,100,1,NA
2007,100,2,NA
2007,100,3,NA
2007,100,4,NA
2007,100,5,NA
2007,100,6,NA
2007,100,7,NA
2007,100,8,NA
2007,100,9,NA
2007,100,10,NA
2007,100,11,NA
2007,100,12,NA
2007,100,13,NA
2007,100,14,NA
2007,100,15,NA
2007,100,16,NA
2007,100,17,NA
2007,100,18,NA
2007,100,19,NA
2007,100,20,NA
2007,100,21,NA
2007,100,22,NA
2007,100,23,NA
2007,100,24,NA
2007,101,1,NA
2007,101,2,NA
2007,101,3,NA
2007,101,4,NA
2007,101,5,NA
2007,101,6,NA
2007,101,7,NA
2007,101,8,NA
2007,101,9,NA
2007,101,10,NA
2007,101,11,NA
2007,101,12,NA
2007,101,13,NA
2007,101,14,NA
2007,101,15,NA
2007,101,16,NA
2007,101,17,NA
2007,101,18,NA
2007,101,19,NA
2007,101,20,NA
2007,101,21,NA
2007,101,22,NA
2007,101,23,NA
2007,101,24,NA
2007,102,1,NA
2007,102,2,NA
2007,102,3,NA
2007,102,4,NA
2007,102,5,NA
2007,102,6,NA
2007,102,7,NA
2007,102,8,NA
2007,102,9,NA
2007,102,10,NA
2007,102,11,NA
2007,102,12,NA
2007,102,13,NA
2007,102,14,NA
2007,102,15,NA
2007,102,16,NA
2007,102,17,NA
2007,102,18,NA
2007,102,19,NA
2007,102,20,NA
2007,102,21,NA
2007,102,22,NA
2007,102,23,NA
2007,102,24,NA
2007,103,1,NA
2007,103,2,NA
2007,103,3,NA
2007,103,4,NA
2007,103,5,NA
2007,103,6,NA
2007,103,7,NA
2007,103,8,NA
2007,103,9,NA
2007,103,10,NA
2007,103,11,NA
2007,103,12,NA
2007,103,13,NA
2007,103,14,NA
2007,103,15,NA
2007,103,16,NA
2007,103,17,NA
2007,103,18,NA
2007,103,19,NA
2007,103,20,NA
2007,103,21,NA
2007,103,22,NA
2007,103,23,NA
2007,103,24,NA
2007,104,1,NA
2007,104,2,NA
2007,104,3,NA
2007,104,4,NA
2007,104,5,NA
2007,104,6,NA
2007,104,7,NA
2007,104,8,NA
2007,104,9,NA
2007,104,10,NA
2007,104,11,NA
2007,104,12,NA
2007,104,13,NA
2007,104,14,NA
2007,104,15,NA
2007,104,16,NA
2007,104,17,NA
2007,104,18,NA
2007,104,19,NA
2007,104,20,NA
2007,104,21,NA
2007,104,22,NA
2007,104,23,NA
2007,104,24,NA
2007,105,1,NA
2007,105,2,NA
2007,105,3,NA
2007,105,4,NA
2007,105,5,NA
2007,105,6,NA
2007,105,7,NA
2007,105,8,NA
2007,105,9,NA
2007,105,10,NA
2007,105,11,NA
2007,105,12,NA
2007,105,13,NA
2007,105,14,NA
2007,105,15,NA
2007,105,16,NA
2007,105,17,NA
2007,105,18,NA
2007,105,19,NA
2007,105,20,NA
2007,105,21,NA
2007,105,22,NA
2007,105,23,NA
2007,105,24,NA
2007,106,1,NA
2007,106,2,NA
2007,106,3,NA
2007,106,4,NA
2007,106,5,NA
2007,106,6,NA
2007,106,7,NA
2007,106,8,NA
2007,106,9,NA
2007,106,10,NA
2007,106,11,NA
2007,106,12,NA
2007,106,13,NA
2007,106,14,NA
2007,106,15,NA
2007,106,16,NA
2007,106,17,NA
2007,106,18,NA
2007,106,19,NA
2007,106,20,NA
2007,106,21,NA
2007,106,22,NA
2007,106,23,NA
2007,106,24,NA
2007,107,1,NA
2007,107,2,NA
2007,107,3,NA
2007,107,4,NA
2007,107,5,NA
2007,107,6,NA
2007,107,7,NA
2007,107,8,NA
2007,107,9,NA
2007,107,10,NA
2007,107,11,NA
2007,107,12,NA
2007,107,13,NA
2007,107,14,NA
2007,107,15,NA
2007,107,16,NA
2007,107,17,NA
2007,107,18,NA
2007,107,19,NA
2007,107,20,NA
2007,107,21,NA
2007,107,22,NA
2007,107,23,NA
2007,107,24,NA
2007,108,1,NA
2007,108,2,NA
2007,108,3,NA
2007,108,4,NA
2007,108,5,NA
2007,108,6,NA
2007,108,7,NA
2007,108,8,NA
2007,108,9,NA
2007,108,10,NA
2007,108,11,NA
2007,108,12,NA
2007,108,13,NA
2007,108,14,NA
2007,108,15,NA
2007,108,16,NA
2007,108,17,NA
2007,108,18,NA
2007,108,19,NA
2007,108,20,NA
2007,108,21,NA
2007,108,22,NA
2007,108,23,NA
2007,108,24,NA
2007,109,1,NA
2007,109,2,NA
2007,109,3,NA
2007,109,4,NA
2007,109,5,NA
2007,109,6,NA
2007,109,7,NA
2007,109,8,NA
2007,109,9,NA
2007,109,10,NA
2007,109,11,NA
2007,109,12,NA
2007,109,13,NA
2007,109,14,NA
2007,109,15,NA
2007,109,16,NA
2007,109,17,NA
2007,109,18,NA
2007,109,19,NA
2007,109,20,NA
2007,109,21,NA
2007,109,22,NA
2007,109,23,NA
2007,109,24,NA
2007,110,1,NA
2007,110,2,NA
2007,110,3,NA
2007,110,4,NA
2007,110,5,NA
2007,110,6,NA
2007,110,7,NA
2007,110,8,NA
2007,110,9,NA
2007,110,10,NA
2007,110,11,NA
2007,110,12,NA
2007,110,13,NA
2007,110,14,NA
2007,110,15,NA
2007,110,16,NA
2007,110,17,NA
2007,110,18,NA
2007,110,19,NA
2007,110,20,NA
2007,110,21,NA
2007,110,22,NA
2007,110,23,NA
2007,110,24,NA
2007,111,1,NA
2007,111,2,NA
2007,111,3,NA
2007,111,4,NA
2007,111,5,NA
2007,111,6,NA
2007,111,7,NA
2007,111,8,NA
2007,111,9,NA
2007,111,10,NA
2007,111,11,NA
2007,111,12,NA
2007,111,13,NA
2007,111,14,NA
2007,111,15,NA
2007,111,16,NA
2007,111,17,NA
2007,111,18,NA
2007,111,19,NA
2007,111,20,NA
2007,111,21,NA
2007,111,22,NA
2007,111,23,NA
2007,111,24,NA
2007,112,1,NA
2007,112,2,NA
2007,112,3,NA
2007,112,4,NA
2007,112,5,NA
2007,112,6,NA
2007,112,7,NA
2007,112,8,NA
2007,112,9,NA
2007,112,10,NA
2007,112,11,NA
2007,112,12,NA
2007,112,13,NA
2007,112,14,NA
2007,112,15,NA
2007,112,16,NA
2007,112,17,NA
2007,112,18,NA
2007,112,19,NA
2007,112,20,NA
2007,112,21,NA
2007,112,22,NA
2007,112,23,NA
2007,112,24,NA
2007,113,1,NA
2007,113,2,NA
2007,113,3,NA
2007,113,4,NA
2007,113,5,NA
2007,113,6,NA
2007,113,7,NA
2007,113,8,NA
2007,113,9,NA
2007,113,10,NA
2007,113,11,NA
2007,113,12,NA
2007,113,13,NA
2007,113,14,NA
2007,113,15,NA
2007,113,16,NA
2007,113,17,NA
2007,113,18,NA
2007,113,19,NA
2007,113,20,NA
2007,113,21,NA
2007,113,22,NA
2007,113,23,NA
2007,113,24,NA
2007,114,1,NA
2007,114,2,NA
2007,114,3,NA
2007,114,4,NA
2007,114,5,NA
2007,114,6,NA
2007,114,7,NA
2007,114,8,NA
2007,114,9,NA
2007,114,10,NA
2007,114,11,NA
2007,114,12,NA
2007,114,13,NA
2007,114,14,NA
2007,114,15,NA
2007,114,16,NA
2007,114,17,NA
2007,114,18,NA
2007,114,19,NA
2007,114,20,NA
2007,114,21,NA
2007,114,22,NA
2007,114,23,NA
2007,114,24,NA
2007,115,1,NA
2007,115,2,NA
2007,115,3,NA
2007,115,4,NA
2007,115,5,NA
2007,115,6,NA
2007,115,7,NA
2007,115,8,NA
2007,115,9,NA
2007,115,10,NA
2007,115,11,NA
2007,115,12,NA
2007,115,13,NA
2007,115,14,NA
2007,115,15,NA
2007,115,16,NA
2007,115,17,NA
2007,115,18,NA
2007,115,19,NA
2007,115,20,NA
2007,115,21,NA
2007,115,22,NA
2007,115,23,NA
2007,115,24,NA
2007,116,1,NA
2007,116,2,NA
2007,116,3,NA
2007,116,4,NA
2007,116,5,NA
2007,116,6,NA
2007,116,7,NA
2007,116,8,NA
2007,116,9,NA
2007,116,10,NA
2007,116,11,NA
2007,116,12,NA
2007,116,13,NA
2007,116,14,NA
2007,116,15,NA
2007,116,16,NA
2007,116,17,NA
2007,116,18,NA
2007,116,19,NA
2007,116,20,NA
2007,116,21,NA
2007,116,22,NA
2007,116,23,NA
2007,116,24,NA
2007,117,1,NA
2007,117,2,NA
2007,117,3,NA
2007,117,4,NA
2007,117,5,NA
2007,117,6,NA
2007,117,7,NA
2007,117,8,NA
2007,117,9,NA
2007,117,10,NA
